movie_id,keyword
1927,desert
1927,anger
1927,mirror
1927,phone
1927,military
1927,cell
1927,hulk
1927,superhuman strength
1927,repressed memory
1927,repression
72559,terror
72559,assassin
72559,secret
72559,technology
72559,missile
72559,warhead
72559,president
72559,rescue
72559,conspiracy
72559,explosion
72559,battle
72559,surveillance
72559,cobra
7364,tyrant
7364,ironclad ship
2114,battle assignment
2114,dystopia
2114,alien
2114,downfall
2114,scientist
2114,based on video game
1771,new york
1771,usa
1771,world war ii
1771,nazis
1771,marvel comic
1771,superhero
1771,based on comic book
1771,nazi germany
1771,period drama
1771,brooklyn new york city
1771,captain america
1771,aftercreditsstinger
1771,marvel cinematic universe
1771,3d
36643,british
36643,mission
36643,oil
36643,heiress
36643,bilbao spain
36643,british secret service
8619,naturalist
8619,frigate
8619,self surgery
8619,sea battle
8619,weevil
50620,vampire
50620,romance
50620,villainess
50620,super strength
50620,imprinting
50620,cross breed
50620,bloodsucker
50620,grudge
50620,vampire vs vampire
50620,chief of police
50620,dhampir
50620,forks washington
50620,wolf pack
50620,misinformation
50620,seeing the future
50620,fang vamp
65759,penguin
65759,musical
65759,aftercreditsstinger
65759,3d
1724,new york
1724,rio de janeiro
1724,marvel comic
1724,superhero
1724,based on comic book
1724,on the run
1724,fugitive
1724,super soldier
1724,tony stark
1724,virginia
1724,military
1724,hulk
1724,marvel cinematic universe
1724,angry
1724,bruce banner
267935,london england
267935,england
267935,based on novel
267935,queen
267935,little girl
267935,orphan
267935,cannibal
267935,giant
267935,evil brother
281957,father son relationship
281957,rape
281957,based on novel
281957,mountains
281957,winter
281957,grizzly bear
281957,wilderness
281957,frontier
281957,revenge
281957,murder
281957,native american
281957,survival
281957,bear
281957,snow
281957,violence
281957,animal death
281957,bear attack
281957,death of son
281957,based on true events
281957,fur trapper
77950,underdog
77950,car race
77950,dream
77950,speed
77950,power
77950,snail
77950,fast
77950,friends
77950,superpower
77950,racer
44896,sheriff
44896,nevada
44896,pet
44896,rango
44896,chameleon
44896,las vegas
44896,cactus
44896,terrarium
44896,construction site
44896,armadillo
44896,disillusionment
270946,penguin
270946,madagascar
270946,3d
2503,paris
2503,corruption
2503,madrid
2503,assassin
2503,based on novel
2503,europe
2503,prosecution
2503,dangerous
2503,false identity
2503,revelation
2503,government
2503,weapon
2503,interpol
2503,sequel
2503,conspiracy
2503,shootout
2503,espionage
2503,motorcycle
2503,violence
2503,foot chase
2503,moskow
2503,dark past
2503,langley virginia
2503,flashback
2503,chase on the roof
2503,security leak
9502,china
9502,martial arts
9502,kung fu
9502,mentor
9502,snake
9502,restaurant
9502,shop
9502,strong woman
9502,bravery
9502,tiger
9502,turtle
9502,panda
9502,sensei
9502,anthropomorphism
9502,fighting
9502,ancient china
9502,monkey
9502,master
9502,destiny
9502,evil
9502,aftercreditsstinger
9502,monkey warrior
9502,noodle
102899,marvel comic
102899,superhero
102899,based on comic book
102899,aftercreditsstinger
102899,duringcreditsstinger
102899,marvel cinematic universe
102899,3d
101299,competition
101299,based on novel
101299,mentor
101299,secret
101299,factory
101299,television
101299,propaganda
101299,future
101299,dystopia
101299,alliance
101299,games
101299,president
101299,uprising
101299,sequel
101299,murder
101299,survival
101299,conspiracy
101299,rebellion
101299,blood
101299,female protagonist
101299,tournament
101299,explosion
101299,danger
101299,imax
101299,winner
101299,based on young adult novel
228161,friendship
228161,spaceship
228161,space
228161,alien
228161,alien invasion
228161,alien friendship
228161,awful leader
228161,taking resposibility
74,post traumatic stress  disorder
74,new jersey
74,airplane
74,dystopia
74,daughter
74,apocalypse
74,alien invasion
74,human subjugation
8961,miami
8961,ku klux klan
8961,cuba
8961,undercover
8961,mexican standoff
8961,ecstasy
8961,guantánamo
8961,slaughter
8961,shootout
8961,gunfight
8961,bromance
8961,gangster
8961,violence
8961,foot chase
8961,interrogation
8961,car chase
8961,drug lord
8961,exploding house
8961,narcotics cop
8961,illegal drugs
8961,dea agent
8961,buddy cop
8961,criminal underworld
8961,action hero
8961,haitian gang
8961,minefield
417859,adventure
417859,fairy-tale figure
27576,assassination
27576,spy
27576,cia
27576,kidnapping
27576,cold war
27576,soviet union
27576,double agent
27576,race against time
27576,revenge
27576,on the run
27576,shootout
27576,espionage
27576,female protagonist
27576,hitwoman
27576,terrorism
27576,violence
27576,russian spy
27576,intelligence officer
27576,action heroine
86834,bible
86834,god
86834,noah
86834,3d
17578,riddle
17578,captain
17578,treasure
17578,liquor
17578,treasure hunt
17578,sunken treasure
17578,plot
17578,reporter
17578,3d
17578,action
673,flying
673,traitor
673,magic
673,cutting the cord
673,child hero
673,broom
673,sorcerer's apprentice
673,school of witchcraft
673,griffon
673,black magic
673,time travel
673,best friend
673,werewolf
673,dark
673,muggle
673,aftercreditsstinger
6972,missionary
6972,world war ii
6972,ranch
6972,australia
6972,british
6972,racist
6972,cattle drive
6972,aftercreditsstinger
6972,stampede
6972,waltzing matilda
6972,trampled to death
82700,dystopia
10567,cataclysm
10567,asteroid
10567,leader
10567,comet
10567,animation
10567,prehistoric
10567,prehistoric egg
10567,dinosaur
10567,nesting grounds
10567,prehistoric creature
10567,prehistoric adventure
10567,lemur
10567,prehistoric times
181533,night watchman
181533,museum
181533,natural history
181533,history
181533,smithsonian
38055,saving the world
38055,date
38055,prison
38055,secret identity
38055,fish
38055,gun
38055,dna
38055,mayor
38055,anti hero
38055,rain
38055,museum
38055,one-sided love
38055,serum
38055,talking animal
38055,reporter
38055,duringcreditsstinger
38055,stronger villain
671,witch
671,christmas party
671,magic
671,cutting the cord
671,halloween
671,child hero
671,broom
671,chosen one
671,frog
671,fantasy world
671,based on young adult novel
49524,gold
49524,police operation
49524,partner
49524,revenge
49524,undead
49524,ghost
49524,police department
22,exotic island
22,blacksmith
22,east india trading company
22,gold
22,marriage proposal
22,mutiny
22,jamaica
22,skeleton
22,daughter
22,governor
22,wooden eye
22,gold coin
22,pirate
22,alcoholic
22,swashbuckler
22,caribbean
22,aftercreditsstinger
22,pirate ship
22,capuchin monkey
22,tortuga
131631,resistance
131631,post-apocalyptic
131631,dystopia
131631,war
131631,sequel
131631,female protagonist
131631,bow and arrow
131631,game
131631,future war
131631,revolt
131631,class prejudice
131631,human subjugation
131631,based on young adult novel
591,paris
591,holy grail
591,christianity
591,monk
591,based on novel
591,zurich
591,secret society
591,louvre
591,curator
591,symbologist
591,opus dei
591,heresy
591,mona lisa
591,freemason
591,conspiracy
591,pentagram
591,tomb
591,catholicism
591,cryptologist
591,iconography
591,albino
591,sect
172385,bird
172385,sequel
172385,jungle
172385,audition
172385,amazon rainforest
172385,parrots
36658,mutant
36658,marvel comic
36658,superhero
36658,based on comic book
36658,superhuman
51497,brazil
51497,fbi
51497,freedom
51497,escape from prison
51497,car crash
51497,heist
51497,organized crime
51497,on the run
51497,money
51497,fugitive
51497,police chase
51497,escaped convict
51497,car
51497,imax
51497,automobile racing
51497,duringcreditsstinger
58574,detective inspector
58574,steampunk
58574,criminal mastermind
18823,hades
18823,mythology
18823,greek mythology
18823,zeus
18823,medusa
18823,mythological beast
18823,sea monster
18823,perseus
18823,kraken
18823,gods
18823,ancient greece
18823,based on greek myth
18823,3d
861,oxygen
861,falsely accused
861,resistance
861,mars
861,double life
861,telepathy
861,mutant
861,hologram
861,space colony
861,false identity
861,secret agent
861,dystopia
861,cyberpunk
861,false memory
861,implanted memory
1911,witch
1911,cave
1911,arabian
1911,scandinavia
1911,bagdad
1911,viking
1911,iraq
1911,war
1911,mission
49040,assassin
49040,wolf
49040,maryland
49040,suicide by gunshot
49040,rooftop
49040,exploding house
49040,laptop
49040,tracking device
49040,fake id
49040,seoul south korea
49040,pharmaceutical lab
49040,government conspiracy
49040,roof chase
49040,manila philippines
49040,hunted
49040,false passport
49040,alberta canada
49040,lieutenant general
415,double life
415,dc comics
415,dual identity
415,crime fighter
415,fictional place
415,gotham city
415,superhero
415,credit card
415,super powers
8871,holiday
8871,christmas party
8871,new love
8871,santa claus
8871,village
8871,kids and family
435,saving the world
435,library
435,cataclysm
435,climate change
435,greenhouse effect
435,tornado
435,twister
435,hurricane
435,hail
435,temperature drop
435,ice age
435,polar zone
435,meteorology
435,gulfstream
435,barrier ice
435,ice melting
435,third world
435,exodus
435,evacuation
435,climate
435,government
435,snow
435,los angeles
435,scientist
435,doomsday
435,antarctic
435,disaster movie
955,terror
955,spain
955,cia
955,helicopter
955,secret identity
955,skyscraper
955,undercover
955,island
955,ex-lover
955,secret mission
955,dying and death
955,secret agent
955,computer
955,duel
955,lethal virus
955,violence
955,rescue team
955,agent
955,car
955,research laboratory
2133,u.s. air force
2133,grocery
2133,jamaican
2133,meteorologist
2133,rescue boat
2133,marina
2133,city hall
2133,the flemish cap
2133,male camaraderie
2133,storm at sea
1979,fire
1979,helicopter
1979,surfboard
1979,mask
1979,satellite
1979,airplane
1979,transformation
1979,forest
1979,resurrection
1979,marvel comic
1979,sequel
1979,superhero
1979,based on comic book
1979,outer space
1979,wedding
1979,explosion
1979,scientist
1979,interrogation
1979,double cross
1979,fantastic four
1979,military
1979,earth in peril
1979,superhuman strength
1979,duringcreditsstinger
1979,invisibility
1979,silver surfer
1979,forcefield
1979,elasticity
1979,absorbing power
87827,ocean
87827,shipwreck
87827,hindu
87827,tiger
87827,faith
87827,zookeeper
87827,teenage boy
87827,cargo ship
87827,lifeboat
87827,injured animal
1250,mephisto
1250,religion and supernatural
1250,dying and death
1250,devil's son
1250,ghost world
1250,stunts
1250,flame
1250,based on comic book
324668,assassin
324668,amnesia
324668,flashback
9471,robbery
9471,secret identity
9471,secret agent
70981,android
70981,dystopia
70981,alien
70981,spin off
70981,creation
70981,emergency surgery
70981,aftercreditsstinger
70981,stasis
70981,archeological dig
70981,god complex
70981,cave drawing
70981,genetic mutation
70981,origins of life
10996,mouse
10996,falcon
10996,bird
10996,friendship
10996,family
68724,dystopia
68724,space station
68724,class conflict
2789,prison
2789,dystopia
2789,matter of life and death
2789,outer space
2789,intergalactic travel
97020,cyborg
97020,future
97020,dystopia
97020,police
97020,remake
97020,violence
97020,detroit
7459,car race
7459,loss of brother
7459,chimp
7459,family
7459,duringcreditsstinger
7459,woman director
42888,love triangle
