id,title,tagline,overview,release_year,runtime,revenue,budget,popularity,vote_average,vote_count,image_url
411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",Evil Has Reigned For 100 Years...,"Siblings Lucy, Edmund, Susan and Peter step through a magical wardrobe and find the land of Narnia. There, the they discover a charming, once peaceful kingdom that has been plunged into eternal winter by the evil White Witch, Jadis. Aided by the wise and magnificent lion, Aslan, the children lead Narnia into a spectacular, climactic battle to be free of the Witch's glacial powers forever.",2005,143,748806957,180000000,67.391328,6.7,2629,https://image.tmdb.org/t/p/w500//iREd0rNCjYdf5Ar0vfaW32yrkm.jpg
246655,X-Men: Apocalypse,Only the strong will survive,"After the re-emergence of the world's first mutant, world-destroyer Apocalypse, the X-Men must unite to defeat his extinction level plan.",2016,144,543934787,178000000,139.272042,6.4,4721,https://image.tmdb.org/t/p/w500//2mtQwJKVKQrZgTz49Dizb25eOQQ.jpg
155,The Dark Knight,Why So Serious?,"Batman raises the stakes in his war on crime. With the help of Lt. Jim Gordon and District Attorney Harvey Dent, Batman sets out to dismantle the remaining criminal organizations that plague the streets. The partnership proves to be effective, but they soon find themselves prey to a reign of chaos unleashed by a rising criminal mastermind known to the terrified citizens of Gotham as the Joker.",2008,152,1004558444,185000000,187.322927,8.2,12002,https://image.tmdb.org/t/p/w500//qJ2tW6WMUDux911r6m7haRef0WH.jpg
14160,Up,,"Carl Fredricksen spent his entire life dreaming of exploring the globe and experiencing life to its fullest. But at age 78, life seems to have passed him by, until a twist of fate (and a persistent 8-year old Wilderness Explorer named Russell) gives him a new lease on life.",2009,96,735099082,175000000,92.201962,7.7,6870,https://image.tmdb.org/t/p/w500//mFvoEwSfLqbcWwFsDjQebn9bzFe.jpg
15512,Monsters vs Aliens,"When aliens attack, monsters fight back.","When Susan Murphy is unwittingly clobbered by a meteor full of outer space gunk on her wedding day, she mysteriously grows to 49-feet-11-inches. The military jumps into action and captures Susan, secreting her away to a covert government compound. She is renamed Ginormica and placed in confinement with a ragtag group of Monsters...",2009,94,381509870,175000000,36.167578,6.0,1423,https://image.tmdb.org/t/p/w500//hpHarddVj34j53T7NsoUGdKj4mP.jpg
1726,Iron Man,Heroes aren't born. They're built.,"After being held captive in an Afghan cave, billionaire engineer Tony Stark creates a unique weaponized suit of armor to fight evil.",2008,126,585174222,140000000,120.725053,7.4,8776,https://image.tmdb.org/t/p/w500//78lPtwv72eTNqFW9COBYI0dWDJa.jpg
44826,Hugo,One of the most legendary directors of our time takes you on an extraordinary adventure.,"Hugo is an orphan boy living in the walls of a train station in 1930s Paris. He learned to fix clocks and other gadgets from his father and uncle which he puts to use keeping the train station clocks running. The only thing that he has left that connects him to his dead father is an automaton (mechanical man) that doesn't work without a special key which Hugo needs to find to unlock the secret he believes it contains. On his adventures, he meets with a shopkeeper, George Melies, who works in the train station and his adventure-seeking god-daughter. Hugo finds that they have a surprising connection to his father and the automaton, and he discovers it unlocks some memories the old man has buried inside regarding his past.",2011,126,185770160,170000000,32.319043,7.0,2141,https://image.tmdb.org/t/p/w500//vDAhBTIHvIoNOlgCfmLirVgUK2p.jpg
8487,Wild Wild West,It's a whole new west.,Legless Southern inventor Dr. Arliss Loveless plans to rekindle the Civil War by assassinating President U.S. Grant. Only two men can stop him: gunfighter James West and master-of-disguise and inventor Artemus Gordon. The two must team up to thwart Loveless' plans.,1999,106,222104681,170000000,40.748915,5.1,1020,https://image.tmdb.org/t/p/w500//1AUzpDzJSecEBIgwUIPzL5KMuTQ.jpg
1735,The Mummy: Tomb of the Dragon Emperor,A New Evil Awakens.,"Archaeologist Rick O'Connell travels to China, pitting him against an emperor from the 2,000-year-old Han dynasty who's returned from the dead to pursue a quest for world domination. This time, O'Connell enlists the help of his wife and son to quash the so-called 'Dragon Emperor' and his abuse of supernatural power.",2008,112,401128639,145000000,60.034162,5.2,1387,https://image.tmdb.org/t/p/w500//A3acM1lX5PNWQa6r5qeMAJOxbnT.jpg
297761,Suicide Squad,Worst Heroes Ever,"From DC Comics comes the Suicide Squad, an antihero team of incarcerated supervillains who act as deniable assets for the United States government, undertaking high-risk black ops missions in exchange for commuted prison sentences.",2016,123,745000000,175000000,90.23792,5.9,7458,https://image.tmdb.org/t/p/w500//sk3FZgh3sRrmr8vyhaitNobMcfh.jpg
2698,Evan Almighty,A comedy of biblical proportions,God contacts Congressman Evan Baxter and tells him to build an ark in preparation for a great flood.,2007,96,173000000,175000000,27.082182,5.3,1151,https://image.tmdb.org/t/p/w500//5vjH8oQFZXJ0gTOPsJKWidVsWmg.jpg
137113,Edge of Tomorrow,"Live, Die, Repeat","Major Bill Cage is an officer who has never seen a day of combat when he is unceremoniously demoted and dropped into combat. Cage is killed within minutes, managing to take an alpha alien down with him. He awakens back at the beginning of the same day and is forced to fight and die again... and again - as physical contact with the alien has thrown him into a time loop.",2014,113,370541256,178000000,79.456485,7.6,4858,https://image.tmdb.org/t/p/w500//xjw5trHV7Mwo61P0kCTy8paEkgO.jpg
9804,Waterworld,Beyond the horizon lies the secret to a new beginning.,"In a futuristic world where the polar ice caps have melted and made Earth a liquid planet, a beautiful barmaid rescues a mutant seafarer from a floating island prison. They escape, along with her young charge, Enola, and sail off aboard his ship. But the trio soon becomes the target of a menacing pirate who covets the map to 'Dryland' – which is tattooed on Enola's back.",1995,135,264218220,175000000,44.640292,5.9,992,https://image.tmdb.org/t/p/w500//f4Q6BKm1lv9u5xoffbIIwrOYf6z.jpg
14869,G.I. Joe: The Rise of Cobra,"When all else fails, they don't.","From the Egyptian desert to deep below the polar ice caps, the elite G.I. JOE team uses the latest in next-generation spy and military equipment to fight the corrupt arms dealer Destro and the growing threat of the mysterious Cobra organization to prevent them from plunging the world into chaos.",2009,118,302469017,175000000,32.852443,5.6,1962,https://image.tmdb.org/t/p/w500//mc9b25IAprHfsaOz0wTshOwGHcY.jpg
150540,Inside Out,Meet the little voices inside your head.,"Growing up can be a bumpy road, and it's no exception for Riley, who is uprooted from her Midwest life when her father starts a new job in San Francisco. Like all of us, Riley is guided by her emotions - Joy, Fear, Anger, Disgust and Sadness. The emotions live in Headquarters, the control center inside Riley's mind, where they help advise her through everyday life. As Riley and her emotions struggle to adjust to a new life in San Francisco, turmoil ensues in Headquarters. Although Joy, Riley's main and most important emotion, tries to keep things positive, the emotions conflict on how best to navigate a new city, house and school.",2015,94,857611174,175000000,128.655964,8.0,6560,https://image.tmdb.org/t/p/w500//2H1TmgdfNtsKlU9jKdeNyYL5y8T.jpg
278927,The Jungle Book,,"After a threat from the tiger Shere Khan forces him to flee the jungle, a man-cub named Mowgli embarks on a journey of self discovery with the help of panther, Bagheera, and free spirited bear, Baloo.",2016,106,966550600,175000000,94.199316,6.7,2892,https://image.tmdb.org/t/p/w500//fc7THOunWR5fKOn65cXrLrrv7s9.jpg
10138,Iron Man 2,"It's not the armor that makes the hero, but the man inside.","With the world now aware of his dual life as the armored superhero Iron Man, billionaire inventor Tony Stark faces pressure from the government, the press and the public to share his technology with the military. Unwilling to let go of his invention, Stark, with Pepper Potts and James 'Rhodey' Rhodes at his side, must forge new alliances – and confront powerful enemies.",2010,124,623933331,200000000,77.300194,6.6,6849,https://image.tmdb.org/t/p/w500//6WBeq4fCfn7AN0o21W9qNcRF2l9.jpg
58595,Snow White and the Huntsman,The Fairytale is Over,"After the Evil Queen marries the King, she performs a violent coup in which the King is murdered and his daughter, Snow White, is taken captive. Almost a decade later, a grown Snow White is still in the clutches of the Queen. In order to obtain immortality, The Evil Queen needs the heart of Snow White. After Snow escapes the castle, the Queen sends the Huntsman to find her in the Dark Forest.",2012,127,396600000,170000000,77.178973,5.8,3118,https://image.tmdb.org/t/p/w500//8HUa5kRubYbnAD5UVpnhTGGgMTW.jpg
102651,Maleficent,Don't believe the fairy tale.,"The untold story of Disney's most iconic villain from the 1959 classic 'Sleeping Beauty'. A beautiful, pure-hearted young woman, Maleficent has an idyllic life growing up in a peaceable forest kingdom, until one day when an invading army threatens the harmony of the land.  Maleficent rises to be the land's fiercest protector, but she ultimately suffers a ruthless betrayal – an act that begins to turn her heart into stone. Bent on revenge, Maleficent faces an epic battle with the invading King's successor and, as a result, places a curse upon his newborn infant Aurora. As the child grows, Maleficent realizes that Aurora holds the key to peace in the kingdom - and to Maleficent's true happiness as well.",2014,97,758539785,180000000,110.620647,7.0,4496,https://image.tmdb.org/t/p/w500//bDG3yei6AJlEAK3A5wN7RwFXQ7V.jpg
119450,Dawn of the Planet of the Apes,One last chance for peace.,"A group of scientists in San Francisco struggle to stay alive in the aftermath of a plague that is wiping out humanity, while Caesar tries to maintain dominance over his community of intelligent apes.",2014,130,710644566,170000000,243.791743,7.3,4410,https://image.tmdb.org/t/p/w500//kScdQEwS9jPEdnO23XjGAtaoRcT.jpg
79698,The Lovers,Love is longer than life.,"The Lovers is an epic romance time travel adventure film. Helmed by Roland Joffé from a story by Ajey Jhankar, the film is a sweeping tale of an impossible love set against the backdrop of the first Anglo-Maratha war across two time periods and continents and centred around four characters — a British officer in 18th century colonial India, the Indian woman he falls deeply in love with, an American present-day marine biologist and his wife.",2015,109,0,27000000,2.418535,4.8,34,https://image.tmdb.org/t/p/w500//6esL8UH2sXXqbfbaV6bFEUBCDOr.jpg
64686,47 Ronin,For courage. For loyalty. For honor.,"Based on the original 1941 movie from Japan, and from ancient Japan’s most enduring tale, the epic 3D fantasy-adventure 47 Ronin is born.  Keanu Reeves leads the cast as Kai, an outcast who joins Oishi (Hiroyuki Sanada), the leader of the 47 outcast samurai.  Together they seek vengeance upon the treacherous overlord who killed their master and banished their kind.  To restore honor to their homeland, the warriors embark upon a quest that challenges them with a series of trials that would destroy ordinary warriors.",2013,119,150962475,175000000,41.796339,5.9,1326,https://image.tmdb.org/t/p/w500//xDHnmcroujCRG0ysYQaiswjbyHd.jpg
100402,Captain America: The Winter Soldier,In heroes we trust.,"After the cataclysmic events in New York with The Avengers, Steve Rogers, aka Captain America is living quietly in Washington, D.C. and trying to adjust to the modern world. But when a S.H.I.E.L.D. colleague comes under attack, Steve becomes embroiled in a web of intrigue that threatens to put the world at risk. Joining forces with the Black Widow, Captain America struggles to expose the ever-widening conspiracy while fighting off professional assassins sent to silence him at every turn. When the full scope of the villainous plot is revealed, Captain America and the Black Widow enlist the help of a new ally, the Falcon. However, they soon find themselves up against an unexpected and formidable enemy—the Winter Soldier.",2014,136,714766572,170000000,72.225265,7.6,5764,https://image.tmdb.org/t/p/w500//tVFRpFw3xTedgPGqxW0AOI8Qhh0.jpg
